user_id,age,gender
80128,20-49,male
80129,0-19,female
80130,20-49,female
80131,0-19,undefined
80132,0-19,male
80133,50-up,undefined
80134,0-19,female
80135,50-up,male
80136,0-19,male
80137,50-up,male
80138,20-49,female
80139,50-up,undefined
80140,50-up,female
80141,50-up,undefined
80142,0-19,undefined
80143,0-19,undefined
80144,50-up,undefined
80145,20-49,female
80146,50-up,female
80147,20-49,male
80148,0-19,female
80149,20-49,female
80150,50-up,female
80151,50-up,female
80152,0-19,male
80153,0-19,male
80154,20-49,male
80155,0-19,female
80156,50-up,female
80157,50-up,undefined
80158,0-19,male
80159,50-up,male
80160,0-19,female
80161,50-up,male
80162,0-19,male
80163,0-19,female
80164,50-up,female
80165,50-up,female
80166,0-19,female
80167,0-19,undefined
80168,50-up,female
80169,0-19,male
80170,50-up,female
80171,0-19,female
80172,0-19,female
80173,0-19,male
80174,0-19,female
80175,50-up,female
80176,0-19,female
80177,20-49,male
80178,0-19,female
80179,50-up,female
80180,20-49,undefined
80181,0-19,undefined
80182,50-up,undefined
80183,20-49,male
80184,0-19,female
80185,50-up,female
80186,20-49,female
80187,50-up,undefined
80188,50-up,female
80189,20-49,female
80190,50-up,female
80191,0-19,male
80192,0-19,male
80193,0-19,male
80194,20-49,undefined
80195,0-19,undefined
80196,0-19,male
80197,0-19,female
80198,0-19,male
80199,20-49,female
80200,0-19,female
80201,50-up,male
80202,20-49,male
80203,0-19,male
80204,50-up,female
80205,20-49,male
80206,50-up,female
80207,20-49,female
80208,0-19,male
80209,50-up,male
80210,0-19,female
80211,50-up,male
80212,0-19,female
80213,0-19,male
80214,0-19,female
80215,50-up,female
80216,0-19,male
80217,0-19,male
80218,0-19,undefined
80219,0-19,undefined
80220,50-up,male
80221,0-19,male
80222,50-up,undefined
80223,50-up,undefined
80224,0-19,female
80225,50-up,female
80226,0-19,female
80227,20-49,female
80228,50-up,male
80229,50-up,female
80230,0-19,male
80231,0-19,female
80232,50-up,male
80233,0-19,female
80234,50-up,female
80235,50-up,male
80236,0-19,female
80237,20-49,undefined
80238,0-19,undefined
80239,50-up,female
80240,50-up,male
80241,50-up,male
80242,0-19,female
80243,50-up,female
80244,50-up,male
80245,20-49,female
80246,50-up,male
80247,0-19,male
80248,0-19,male
80249,0-19,female
80250,50-up,male
80251,0-19,male
80252,50-up,female
80253,0-19,male
80254,0-19,male
80255,50-up,female
80256,0-19,female
80257,50-up,female
80258,0-19,female
80259,0-19,undefined
80260,20-49,male
80261,0-19,female
80262,20-49,female
80263,50-up,female
80264,50-up,female
80265,0-19,undefined
80266,0-19,female
80267,0-19,female
80268,50-up,female
80269,20-49,male
80270,50-up,undefined
80271,0-19,female
80272,50-up,male
80273,50-up,female
80274,50-up,female
80275,50-up,female
80276,50-up,undefined
80277,20-49,male
80278,0-19,male
80279,50-up,female
80280,0-19,female
80281,0-19,male
80282,0-19,female
80283,0-19,female
80284,50-up,female
80285,50-up,undefined
80286,20-49,female
80287,50-up,male
80288,0-19,male
80289,20-49,male
80290,0-19,male
80291,0-19,male
80292,0-19,female
80293,50-up,female
80294,50-up,female
80295,20-49,male
80296,0-19,male
80297,0-19,male
80298,20-49,female
80299,50-up,male
80300,20-49,female
80301,50-up,male
80302,0-19,female
80303,0-19,male
80304,0-19,undefined
80305,50-up,female
80306,20-49,female
80307,50-up,undefined
80308,0-19,female
80309,0-19,male
80310,20-49,undefined
80311,50-up,undefined
80312,20-49,female
80313,50-up,female
80314,20-49,female
80315,50-up,male
80316,50-up,undefined
80317,50-up,male
80318,0-19,female
80319,50-up,female
80320,50-up,male
80321,50-up,female
80322,50-up,male
80323,50-up,female
80324,50-up,female
80325,20-49,female
80326,0-19,male
80327,20-49,male
80328,0-19,undefined
80329,0-19,female
80330,0-19,female
80331,50-up,undefined
80332,0-19,male
80333,50-up,undefined
80334,20-49,female
80335,0-19,male
80336,0-19,undefined
80337,0-19,male
80338,0-19,female
80339,50-up,male
80340,20-49,male
80341,50-up,female
80342,0-19,undefined
80343,50-up,male
80344,50-up,undefined
80345,50-up,female
80346,0-19,female
80347,0-19,undefined
80348,0-19,male
80349,50-up,female
80350,0-19,male
80351,50-up,undefined
80352,0-19,undefined
80353,0-19,female
80354,20-49,female
80355,50-up,female
80356,0-19,female
80357,20-49,male
80358,0-19,male
80359,20-49,female
80360,50-up,male
80361,50-up,male
80362,20-49,male
80363,0-19,female
80364,0-19,male
80365,0-19,female
80366,50-up,male
80367,50-up,female
80368,0-19,undefined
80369,20-49,female
80370,20-49,undefined
80371,20-49,female
80372,50-up,male
80373,50-up,female
80374,0-19,female
80375,50-up,female
80376,0-19,female
80377,0-19,female
80378,50-up,male
80379,50-up,undefined
80380,0-19,undefined
80381,0-19,undefined
80382,20-49,female
80383,20-49,male
80384,0-19,male
80385,0-19,female
80386,0-19,female
80387,0-19,female
80388,20-49,undefined
80389,0-19,male
80390,0-19,male
80391,20-49,male
80392,0-19,female
80393,50-up,undefined
80394,50-up,female
80395,50-up,male
80396,50-up,male
80397,50-up,undefined
80398,20-49,female
80399,0-19,male
80400,50-up,male
80401,50-up,female
80402,50-up,female
80403,0-19,undefined
80404,0-19,female
80405,50-up,male
80406,0-19,female
80407,50-up,female
80408,50-up,undefined
80409,50-up,undefined
80410,50-up,female
80411,50-up,female
80412,50-up,male
80413,50-up,male
80414,50-up,male
80415,0-19,male
80416,0-19,female
80417,0-19,undefined
80418,0-19,male
80419,50-up,male
80420,50-up,female
80421,20-49,female
80422,0-19,undefined
80423,50-up,female
80424,0-19,male
80425,0-19,female
80426,0-19,undefined
80427,50-up,female
80428,0-19,male
80429,50-up,male
80430,50-up,female
80431,0-19,female
80432,50-up,male
80433,0-19,female
80434,50-up,female
80435,50-up,female
80436,50-up,male
80437,20-49,female
80438,0-19,female
80439,50-up,male
80440,0-19,female
80441,0-19,male
80442,50-up,male
80443,0-19,male
80444,0-19,undefined
80445,0-19,male
80446,50-up,female
80447,50-up,male
80448,20-49,female
80449,0-19,female
80450,0-19,undefined
80451,20-49,male
80452,0-19,male
80453,0-19,female
80454,50-up,male
80455,20-49,male
80456,0-19,male
80457,0-19,male
80458,0-19,female
80459,0-19,male
80460,50-up,female
80461,0-19,undefined
80462,0-19,undefined
80463,50-up,female
80464,0-19,female
80465,20-49,female
80466,0-19,female
80467,50-up,undefined
80468,50-up,male
80469,50-up,female
80470,50-up,male
80471,20-49,male
80472,50-up,male
80473,0-19,female
80474,20-49,male
80475,0-19,female
80476,0-19,undefined
80477,0-19,male
80478,0-19,male
80479,50-up,female
80480,0-19,female
80481,50-up,female
80482,20-49,male
80483,50-up,female
80484,0-19,male
80485,50-up,female
80486,0-19,undefined
80487,50-up,male
80488,20-49,male
80489,0-19,undefined
80490,0-19,female
80491,50-up,male
80492,0-19,female
80493,50-up,male
80494,50-up,undefined
80495,50-up,male
80496,0-19,male
80497,0-19,male
80498,20-49,female
80499,50-up,female
80500,20-49,male
80501,20-49,female
80502,0-19,female
80503,0-19,female
80504,0-19,female
80505,0-19,female
80506,20-49,female
80507,50-up,female
80508,50-up,male
80509,0-19,female
80510,0-19,male
80511,50-up,male
80512,0-19,female
80513,0-19,female
80514,0-19,male
80515,50-up,undefined
80516,0-19,female
80517,0-19,male
80518,20-49,undefined
80519,0-19,male
80520,0-19,female
80521,0-19,male
80522,50-up,male
80523,50-up,male
80524,0-19,male
80525,50-up,male
80526,20-49,undefined
80527,50-up,male
80528,50-up,male
80529,50-up,female
80530,0-19,undefined
80531,20-49,undefined
80532,50-up,male
80533,50-up,male
80534,0-19,female
80535,50-up,female
80536,50-up,male
80537,0-19,male
80538,50-up,male
80539,0-19,female
80540,0-19,undefined
80541,0-19,male
80542,20-49,female
80543,50-up,female
80544,0-19,female
80545,50-up,female
80546,0-19,female
80547,0-19,female
80548,0-19,male
80549,50-up,male
80550,0-19,male
80551,20-49,female
80552,50-up,female
80553,50-up,female
80554,0-19,female
80555,50-up,female
80556,0-19,male
80557,0-19,male
80558,50-up,male
80559,50-up,female
80560,50-up,undefined
80561,0-19,undefined
80562,50-up,female
80563,0-19,male
80564,20-49,male
80565,0-19,female
80566,50-up,male
80567,0-19,female
80568,50-up,female
80569,20-49,male
80570,0-19,female
80571,50-up,male
80572,0-19,male
80573,50-up,male
80574,50-up,male
80575,0-19,female
80576,50-up,male
80577,0-19,male
80578,50-up,female
80579,0-19,male
80580,50-up,female
80581,0-19,female
80582,50-up,undefined
80583,50-up,male
80584,20-49,female
80585,50-up,female
80586,0-19,male
80587,50-up,undefined
80588,0-19,undefined
80589,0-19,undefined
80590,0-19,male
80591,0-19,male
80592,0-19,female
80593,20-49,undefined
80594,0-19,undefined
80595,0-19,female
80596,20-49,undefined
80597,50-up,undefined
80598,50-up,male
80599,0-19,female
80600,0-19,male
80601,20-49,female
80602,50-up,female
80603,0-19,male
80604,50-up,male
80605,20-49,female
80606,50-up,male
80607,20-49,male
80608,50-up,male
80609,50-up,male
80610,20-49,male
80611,0-19,male
80612,0-19,female
80613,50-up,female
80614,50-up,male
80615,50-up,undefined
80616,0-19,female
80617,50-up,undefined
80618,20-49,male
80619,0-19,male
80620,0-19,female
80621,50-up,female
80622,50-up,female
80623,0-19,female
80624,0-19,female
80625,0-19,undefined
80626,0-19,undefined
80627,0-19,male
80628,20-49,male
80629,50-up,female
80630,50-up,female
80631,50-up,male
80632,0-19,undefined
80633,50-up,male
80634,50-up,undefined
80635,50-up,male
80636,0-19,female
80637,50-up,undefined
80638,0-19,female
80639,20-49,male
80640,20-49,male
80641,0-19,male
80642,20-49,female
80643,20-49,male
80644,0-19,male
80645,0-19,male
80646,0-19,female
80647,50-up,male
80648,0-19,female
80649,50-up,female
80650,50-up,male
80651,50-up,male
80652,0-19,female
80653,50-up,male
80654,50-up,female
80655,0-19,female
80656,0-19,male
80657,50-up,female
80658,0-19,undefined
80659,0-19,male
80660,0-19,male
80661,0-19,undefined
80662,0-19,female
80663,50-up,male
80664,0-19,undefined
80665,0-19,undefined
80666,50-up,female
80667,20-49,female
80668,0-19,male
80669,50-up,female
80670,50-up,female
80671,0-19,undefined
80672,0-19,female
80673,0-19,undefined
80674,20-49,undefined
80675,0-19,female
80676,0-19,undefined
80677,0-19,female
80678,50-up,undefined
80679,50-up,male
80680,50-up,male
80681,50-up,male
80682,50-up,undefined
80683,50-up,undefined
80684,50-up,male
80685,50-up,male
80686,20-49,undefined
80687,50-up,female
80688,0-19,undefined
80689,20-49,male
80690,50-up,male
80691,50-up,undefined
80692,0-19,undefined
80693,50-up,female
80694,50-up,female
80695,50-up,male
80696,0-19,female
80697,50-up,male
80698,0-19,male
80699,50-up,male
80700,50-up,undefined
80701,0-19,male
80702,0-19,male
80703,50-up,undefined
80704,0-19,undefined
80705,20-49,male
80706,50-up,undefined
80707,50-up,undefined
80708,0-19,male
80709,0-19,male
80710,20-49,male
80711,0-19,male
80712,0-19,male
80713,50-up,female
80714,20-49,female
80715,0-19,female
80716,0-19,male
80717,0-19,female
80718,50-up,female
80719,50-up,male
80720,0-19,female
80721,20-49,undefined
80722,50-up,female
80723,50-up,female
80724,0-19,female
80725,50-up,undefined
80726,50-up,male
80727,20-49,female
80728,20-49,male
80729,0-19,female
80730,0-19,male
80731,50-up,male
80732,50-up,undefined
80733,20-49,undefined
80734,20-49,male
80735,50-up,male
80736,0-19,male
80737,20-49,female
80738,50-up,female
80739,50-up,female
80740,0-19,male
80741,0-19,female
80742,50-up,female
80743,50-up,male
80744,0-19,female
80745,0-19,male
80746,0-19,male
80747,0-19,female
80748,0-19,male
80749,0-19,female
80750,0-19,female
80751,50-up,male
80752,50-up,female
80753,0-19,undefined
80754,0-19,female
80755,20-49,undefined
80756,0-19,male
80757,0-19,undefined
80758,50-up,female
80759,50-up,male
80760,0-19,female
80761,0-19,female
80762,0-19,female
80763,50-up,male
80764,0-19,female
80765,0-19,male
80766,50-up,male
80767,0-19,female
80768,20-49,female
80769,0-19,male
80770,50-up,female
80771,20-49,male
80772,50-up,female
80773,0-19,male
80774,50-up,female
80775,0-19,female
80776,50-up,male
80777,0-19,female
80778,0-19,male
80779,0-19,male
80780,50-up,female
80781,0-19,female
80782,50-up,female
80783,0-19,female
80784,20-49,male
80785,0-19,female
80786,20-49,undefined
80787,50-up,male
80788,0-19,undefined
80789,50-up,undefined
80790,50-up,female
80791,0-19,male
80792,20-49,male
80793,50-up,female
80794,50-up,male
80795,0-19,undefined
80796,0-19,male
80797,0-19,male
80798,50-up,female
80799,20-49,male
80800,50-up,female
80801,50-up,undefined
80802,0-19,male
80803,50-up,undefined
80804,0-19,male
80805,20-49,undefined
80806,0-19,undefined
80807,20-49,undefined
80808,20-49,undefined
80809,0-19,female
80810,0-19,male
80811,0-19,female
80812,50-up,female
80813,0-19,undefined
80814,0-19,female
80815,50-up,male
80816,50-up,female
80817,0-19,female
80818,50-up,male
80819,20-49,undefined
80820,0-19,female
80821,0-19,undefined
80822,50-up,female
80823,20-49,female
80824,50-up,female
80825,0-19,undefined
80826,20-49,female
80827,50-up,female
80828,0-19,male
80829,20-49,female
80830,50-up,male
80831,50-up,undefined
80832,50-up,undefined
80833,50-up,male
80834,0-19,undefined
80835,50-up,male
80836,50-up,female
80837,50-up,male
80838,0-19,female
80839,0-19,female
80840,0-19,male
80841,0-19,male
80842,50-up,male
80843,0-19,female
80844,0-19,female
80845,20-49,male
80846,50-up,male
80847,50-up,male
80848,20-49,female
80849,50-up,male
80850,0-19,female
80851,50-up,male
80852,0-19,female
80853,50-up,undefined
80854,0-19,male
80855,0-19,male
80856,0-19,male
80857,0-19,male
80858,50-up,female
80859,0-19,male
80860,0-19,male
80861,50-up,undefined
80862,50-up,male
80863,50-up,female
80864,50-up,male
80865,50-up,male
80866,0-19,undefined
80867,50-up,female
80868,0-19,undefined
80869,0-19,female
80870,20-49,male
80871,0-19,male
80872,50-up,female
80873,0-19,female
80874,0-19,female
80875,0-19,male
80876,0-19,undefined
80877,0-19,undefined
80878,50-up,female
80879,50-up,female
80880,0-19,female
80881,0-19,male
80882,50-up,female
80883,50-up,female
80884,20-49,undefined
80885,50-up,undefined
80886,0-19,female
80887,50-up,female
80888,50-up,female
80889,0-19,female
80890,50-up,male
80891,50-up,female
80892,50-up,female
80893,20-49,female
80894,50-up,male
80895,50-up,female
80896,0-19,undefined
80897,0-19,male
80898,50-up,male
80899,50-up,undefined
80900,20-49,female
80901,50-up,male
80902,50-up,female
80903,50-up,undefined
80904,20-49,male
80905,20-49,undefined
80906,20-49,male
80907,50-up,male
80908,0-19,female
80909,0-19,undefined
80910,0-19,female
80911,0-19,female
80912,0-19,male
80913,0-19,female
80914,20-49,female
80915,20-49,undefined
80916,0-19,female
80917,0-19,male
80918,0-19,female
80919,50-up,undefined
80920,0-19,male
80921,0-19,male
80922,20-49,female
80923,0-19,undefined
80924,0-19,male
80925,50-up,female
80926,0-19,female
80927,50-up,female
80928,20-49,female
80929,0-19,female
80930,0-19,female
80931,0-19,male
80932,50-up,female
80933,50-up,undefined
80934,0-19,undefined
80935,50-up,male
80936,50-up,female
80937,50-up,undefined
80938,0-19,male
80939,50-up,male
80940,20-49,male
80941,50-up,male
80942,0-19,female
80943,20-49,female
80944,0-19,female
80945,50-up,undefined
80946,50-up,female
80947,0-19,male
80948,0-19,female
80949,0-19,female
80950,50-up,male
80951,0-19,undefined
80952,0-19,female
80953,0-19,female
80954,0-19,female
80955,50-up,female
80956,0-19,female
80957,0-19,undefined
80958,0-19,male
80959,50-up,female
80960,0-19,undefined
80961,50-up,male
80962,50-up,male
80963,20-49,undefined
80964,50-up,female
80965,20-49,female
80966,0-19,female
80967,50-up,male
80968,50-up,undefined
80969,50-up,female
80970,50-up,female
80971,0-19,female
80972,50-up,male
80973,20-49,male
80974,0-19,female
80975,0-19,male
80976,50-up,female
80977,50-up,male
80978,20-49,male
80979,50-up,female
80980,50-up,undefined
80981,0-19,male
80982,20-49,male
80983,50-up,male
80984,0-19,female
80985,20-49,male
80986,50-up,undefined
80987,20-49,female
80988,20-49,male
80989,0-19,male
80990,20-49,male
80991,50-up,undefined
80992,0-19,male
80993,50-up,female
80994,0-19,female
80995,0-19,undefined
80996,50-up,female
80997,50-up,undefined
80998,0-19,undefined
80999,0-19,undefined
81000,0-19,male
81001,50-up,female
81002,50-up,female
81003,0-19,male
81004,50-up,male
81005,0-19,female
81006,50-up,undefined
81007,50-up,undefined
81008,50-up,female
81009,0-19,male
81010,0-19,undefined
81011,50-up,male
81012,50-up,male
81013,20-49,undefined
81014,0-19,male
81015,0-19,undefined
81016,50-up,female
81017,0-19,male
81018,50-up,male
81019,20-49,male
81020,50-up,male
81021,0-19,undefined
81022,0-19,female
81023,0-19,male
81024,50-up,female
81025,50-up,female
81026,0-19,undefined
81027,0-19,female
81028,50-up,male
81029,50-up,undefined
81030,0-19,male
81031,20-49,female
81032,50-up,undefined
81033,0-19,undefined
81034,20-49,undefined
81035,20-49,male
81036,0-19,female
81037,50-up,female
81038,50-up,male
81039,20-49,undefined
81040,0-19,female
81041,50-up,female
81042,20-49,male
81043,20-49,female
81044,20-49,female
81045,20-49,female
81046,0-19,undefined
81047,0-19,female
81048,50-up,male
81049,50-up,undefined
81050,0-19,male
81051,0-19,male
81052,0-19,female
81053,0-19,female
81054,50-up,undefined
81055,50-up,undefined
81056,0-19,male
81057,50-up,male
81058,50-up,undefined
81059,20-49,male
81060,20-49,undefined
81061,0-19,female
81062,0-19,male
81063,50-up,male
81064,0-19,male
81065,50-up,female
81066,0-19,undefined
81067,0-19,female
81068,50-up,female
81069,50-up,female
81070,50-up,undefined
81071,50-up,male
81072,50-up,female
81073,0-19,female
81074,0-19,female
81075,50-up,male
81076,0-19,undefined
81077,50-up,undefined
81078,0-19,female
81079,0-19,undefined
81080,0-19,male
81081,0-19,female
81082,0-19,female
81083,0-19,female
81084,50-up,female
81085,0-19,male
81086,20-49,male
81087,0-19,undefined
81088,0-19,female
81089,20-49,male
81090,20-49,undefined
81091,0-19,female
81092,0-19,undefined
81093,50-up,undefined
81094,20-49,female
81095,0-19,undefined
81096,20-49,female
81097,0-19,undefined
81098,0-19,female
81099,50-up,male
81100,0-19,male
81101,0-19,undefined
81102,0-19,male
81103,50-up,female
81104,0-19,female
81105,50-up,female
81106,50-up,female
81107,0-19,male
81108,20-49,male
81109,0-19,female
81110,50-up,female
81111,50-up,male
81112,0-19,female
81113,50-up,male
81114,20-49,undefined
81115,0-19,male
81116,0-19,female
81117,0-19,male
81118,50-up,male
81119,0-19,male
81120,0-19,female
81121,50-up,male
81122,50-up,female
81123,0-19,undefined
81124,50-up,male
81125,50-up,female
81126,50-up,male
81127,0-19,undefined
81128,0-19,female
81129,50-up,male
81130,0-19,undefined
81131,0-19,undefined
81132,20-49,female
81133,0-19,male
81134,0-19,female
81135,0-19,female
81136,0-19,undefined
81137,50-up,male
81138,0-19,female
81139,0-19,male
81140,50-up,undefined
81141,50-up,undefined
81142,0-19,male
81143,20-49,female
81144,0-19,female
81145,0-19,male
81146,20-49,male
81147,0-19,undefined
81148,0-19,female
81149,0-19,male
81150,50-up,female
81151,50-up,undefined
81152,0-19,female
81153,0-19,male
81154,0-19,female
81155,50-up,male
81156,0-19,female
81157,0-19,female
81158,0-19,undefined
81159,0-19,undefined
81160,20-49,undefined
81161,50-up,female
81162,0-19,male
81163,50-up,undefined
81164,0-19,male
81165,0-19,undefined
81166,0-19,male
81167,0-19,male
81168,0-19,male
81169,50-up,male
81170,0-19,male
81171,20-49,male
81172,50-up,male
81173,50-up,undefined
81174,0-19,male
81175,0-19,female
81176,0-19,undefined
81177,0-19,female
81178,0-19,male
81179,0-19,female
81180,50-up,undefined
81181,50-up,female
81182,0-19,male
81183,20-49,female
81184,0-19,undefined
81185,20-49,male
81186,50-up,undefined
81187,0-19,male
81188,50-up,female
81189,0-19,female
81190,50-up,male
81191,0-19,female
81192,50-up,female
81193,50-up,male
81194,50-up,female
81195,0-19,female
81196,50-up,male
81197,50-up,undefined
81198,50-up,undefined
81199,0-19,female
81200,0-19,female
81201,50-up,male
81202,50-up,female
81203,0-19,male
81204,0-19,male
81205,0-19,male
81206,50-up,female
81207,0-19,female
81208,0-19,undefined
81209,20-49,female
81210,0-19,undefined
81211,20-49,undefined
81212,0-19,female
81213,0-19,undefined
81214,50-up,male
81215,0-19,male
81216,0-19,male
81217,50-up,male
81218,0-19,female
81219,0-19,female
81220,50-up,male
81221,50-up,female
81222,0-19,male
81223,20-49,female
81224,0-19,female
81225,50-up,male
81226,20-49,undefined
81227,0-19,female
81228,0-19,undefined
81229,50-up,undefined
81230,50-up,male
81231,0-19,male
81232,0-19,male
81233,0-19,female
81234,0-19,male
81235,50-up,male
81236,20-49,undefined
81237,50-up,female
81238,20-49,female
81239,0-19,male
81240,50-up,undefined
81241,0-19,undefined
81242,0-19,male
81243,20-49,female
81244,0-19,female
81245,20-49,undefined
81246,50-up,undefined
81247,0-19,female
81248,0-19,female
81249,50-up,male
81250,50-up,undefined
81251,0-19,female
81252,20-49,undefined
81253,0-19,male
81254,50-up,female
81255,50-up,female
81256,50-up,male
81257,20-49,male
81258,50-up,undefined
81259,0-19,undefined
81260,0-19,male
81261,0-19,undefined
81262,50-up,male
81263,0-19,male
81264,0-19,male
81265,50-up,male
81266,50-up,male
81267,20-49,female
81268,50-up,female
81269,0-19,male
81270,50-up,male
81271,50-up,male
81272,50-up,undefined
81273,0-19,female
81274,0-19,male
81275,50-up,male
81276,50-up,female
81277,20-49,undefined
81278,20-49,male
81279,0-19,female
81280,50-up,female
81281,50-up,male
81282,50-up,female
81283,0-19,male
81284,50-up,male
81285,0-19,male
81286,0-19,female
81287,50-up,undefined
81288,20-49,female
81289,50-up,undefined
81290,20-49,undefined
81291,50-up,male
81292,0-19,undefined
81293,0-19,female
81294,50-up,female
81295,0-19,male
81296,0-19,male
81297,0-19,female
81298,50-up,male
81299,0-19,female
81300,50-up,male
81301,0-19,undefined
81302,0-19,female
81303,50-up,female
81304,20-49,male
81305,0-19,male
81306,20-49,female
81307,50-up,female
81308,0-19,male
81309,20-49,male
81310,50-up,female
81311,50-up,undefined
81312,50-up,female
81313,20-49,male
81314,0-19,male
81315,0-19,male
81316,20-49,male
81317,0-19,female
81318,50-up,male
81319,20-49,male
81320,20-49,female
81321,0-19,female
81322,20-49,female
81323,50-up,female
81324,0-19,female
81325,0-19,female
81326,0-19,female
81327,0-19,undefined
81328,20-49,female
81329,50-up,female
81330,0-19,male
81331,50-up,undefined
81332,50-up,undefined
81333,20-49,male
81334,50-up,male
81335,50-up,male
81336,0-19,undefined
81337,20-49,male
81338,0-19,male
81339,50-up,undefined
81340,50-up,undefined
81341,50-up,male
81342,0-19,female
81343,20-49,female
81344,50-up,female
81345,20-49,female
81346,0-19,male
81347,50-up,male
81348,0-19,female
81349,0-19,female
81350,0-19,female
81351,0-19,female
81352,50-up,undefined
81353,50-up,undefined
81354,0-19,undefined
81355,0-19,female
81356,0-19,male
81357,50-up,undefined
81358,50-up,female
81359,0-19,male
81360,50-up,female
81361,0-19,female
81362,50-up,undefined
81363,0-19,female
81364,20-49,male
81365,50-up,male
81366,50-up,male
81367,0-19,female
81368,20-49,male
81369,50-up,undefined
81370,20-49,female
81371,0-19,male
81372,50-up,male
81373,0-19,female
81374,50-up,male
81375,0-19,male
81376,0-19,female
81377,0-19,female
81378,0-19,female
81379,0-19,female
81380,0-19,male
81381,50-up,male
81382,50-up,male
81383,0-19,male
81384,50-up,female
81385,0-19,female
81386,50-up,female
81387,50-up,male
81388,0-19,male
81389,50-up,female
81390,0-19,female
81391,0-19,female
81392,0-19,undefined
81393,50-up,female
81394,50-up,undefined
81395,0-19,male
81396,0-19,male
81397,50-up,undefined
81398,50-up,male
81399,0-19,male
81400,0-19,male
81401,50-up,female
81402,0-19,female
81403,0-19,female
81404,50-up,undefined
81405,0-19,male
81406,50-up,female
81407,0-19,male
81408,50-up,male
81409,20-49,male
81410,50-up,male
81411,0-19,male
81412,50-up,undefined
81413,50-up,female
81414,0-19,male
81415,0-19,male
81416,0-19,male
81417,50-up,female
81418,20-49,female
81419,50-up,undefined
81420,20-49,female
81421,0-19,undefined
81422,0-19,undefined
81423,0-19,male
81424,0-19,female
81425,0-19,undefined
81426,50-up,female
81427,0-19,male
81428,0-19,undefined
81429,50-up,female
81430,50-up,male
81431,0-19,male
81432,0-19,female
81433,50-up,male
81434,0-19,male
81435,50-up,male
81436,50-up,female
81437,0-19,female
81438,20-49,female
81439,0-19,male
81440,50-up,female
81441,20-49,female
81442,0-19,male
81443,0-19,male
81444,50-up,female
81445,20-49,male
81446,0-19,female
81447,50-up,male
81448,0-19,undefined
81449,20-49,female
81450,50-up,undefined
81451,50-up,undefined
81452,50-up,undefined
81453,20-49,female
81454,50-up,male
81455,0-19,male
81456,0-19,male
81457,50-up,female
81458,50-up,female
81459,0-19,undefined
81460,0-19,undefined
81461,0-19,male
81462,0-19,female
81463,20-49,female
81464,0-19,undefined
81465,0-19,female
81466,0-19,male
81467,50-up,undefined
81468,0-19,female
81469,0-19,female
81470,0-19,undefined
81471,0-19,male
81472,0-19,undefined
81473,20-49,male
81474,50-up,undefined
81475,0-19,undefined
81476,0-19,undefined
81477,50-up,male
81478,50-up,female
81479,50-up,female
81480,0-19,female
81481,50-up,female
81482,50-up,male
81483,0-19,male
81484,0-19,undefined
81485,0-19,undefined
81486,20-49,female
81487,0-19,female
81488,50-up,male
81489,50-up,female
81490,0-19,undefined
81491,0-19,female
81492,50-up,male
81493,0-19,undefined
81494,50-up,female
81495,50-up,male
81496,0-19,male
81497,0-19,male
81498,20-49,female
81499,50-up,undefined
81500,0-19,female
81501,20-49,female
81502,50-up,undefined
81503,50-up,male
81504,0-19,female
81505,20-49,male
81506,20-49,female
81507,50-up,male
81508,0-19,female
81509,0-19,male
81510,50-up,male
81511,50-up,male
81512,0-19,female
81513,50-up,undefined
81514,0-19,female
81515,50-up,female
81516,50-up,female
81517,50-up,female
81518,0-19,female
81519,0-19,undefined
81520,50-up,male
81521,50-up,female
81522,20-49,undefined
81523,0-19,male
81524,50-up,undefined
81525,50-up,male
81526,0-19,female
81527,50-up,male
81528,50-up,male
81529,50-up,male
81530,50-up,male
81531,20-49,undefined
81532,20-49,male
81533,50-up,male
81534,50-up,male
81535,20-49,female
81536,50-up,undefined
81537,50-up,male
81538,0-19,female
81539,20-49,female
81540,0-19,undefined
81541,20-49,undefined
81542,0-19,male
81543,0-19,male
81544,20-49,female
81545,0-19,undefined
81546,0-19,undefined
81547,0-19,female
81548,50-up,female
81549,50-up,female
81550,0-19,male
81551,0-19,undefined
81552,20-49,female
81553,0-19,undefined
81554,50-up,male
81555,50-up,female
81556,50-up,undefined
81557,0-19,male
81558,0-19,undefined
81559,0-19,undefined
81560,20-49,male
81561,0-19,male
81562,50-up,male
81563,50-up,male
81564,0-19,female
81565,50-up,female
81566,50-up,male
81567,0-19,undefined
81568,0-19,undefined
81569,0-19,male
81570,0-19,female
81571,0-19,male
81572,0-19,female
81573,20-49,female
81574,50-up,male
81575,50-up,female
81576,0-19,undefined
81577,0-19,male
81578,20-49,male
81579,20-49,female
81580,50-up,male
81581,20-49,male
81582,0-19,undefined
81583,0-19,undefined
81584,50-up,male
81585,0-19,male
81586,50-up,male
81587,50-up,female
81588,20-49,male
81589,50-up,female
81590,50-up,female
81591,50-up,male
81592,0-19,female
81593,20-49,male
81594,50-up,male
81595,50-up,male
81596,50-up,male
81597,20-49,male
81598,50-up,male
81599,50-up,male
81600,0-19,female
81601,0-19,male
81602,0-19,undefined
81603,20-49,female
81604,50-up,male
81605,0-19,undefined
81606,0-19,female
81607,50-up,female
81608,0-19,male
81609,50-up,male
81610,50-up,undefined
81611,20-49,undefined
81612,50-up,undefined
81613,50-up,male
